,0,1,2,3,4,5,6,7,8,9,10,11
7692,1203140001000110050,１次活動の平均時間（４５～５４歳）（男）,,3,3,1,分,1991CY00,9999CY00,1次活動の平均時間（男）=睡眠，食事など生理的に必要な活動の男性一人１日当たりの平均行動時間数,,社会･人口統計体系
7693,1203140001000110060,１次活動の平均時間（５５～６４歳）（男）,,3,2,1,分,1991CY00,9999CY00,1次活動の平均時間（男）=睡眠，食事など生理的に必要な活動の男性一人１日当たりの平均行動時間数,,社会･人口統計体系
7694,1203140001000110060,１次活動の平均時間（５５～６４歳）（男）,,3,3,1,分,1991CY00,9999CY00,1次活動の平均時間（男）=睡眠，食事など生理的に必要な活動の男性一人１日当たりの平均行動時間数,,社会･人口統計体系
7695,1203140001000110070,１次活動の平均時間（６５～７４歳）（男）,,3,2,1,分,1991CY00,9999CY00,1次活動の平均時間（男）=睡眠，食事など生理的に必要な活動の男性一人１日当たりの平均行動時間数,,社会･人口統計体系
7696,1203140001000110070,１次活動の平均時間（６５～７４歳）（男）,,3,3,1,分,1991CY00,9999CY00,1次活動の平均時間（男）=睡眠，食事など生理的に必要な活動の男性一人１日当たりの平均行動時間数,,社会･人口統計体系
7697,1203140001000110080,１次活動の平均時間（７５歳以上）（男）,,3,2,1,分,1991CY00,9999CY00,1次活動の平均時間（男）=睡眠，食事など生理的に必要な活動の男性一人１日当たりの平均行動時間数,,社会･人口統計体系
7698,1203140001000110080,１次活動の平均時間（７５歳以上）（男）,,3,3,1,分,1991CY00,9999CY00,1次活動の平均時間（男）=睡眠，食事など生理的に必要な活動の男性一人１日当たりの平均行動時間数,,社会･人口統計体系
7699,1203140001010010010,１次活動の平均時間（有業者）（男）,,3,2,1,分,1981CY00,9999CY00,,,社会･人口統計体系
7700,1203140001010010010,１次活動の平均時間（有業者）（男）,,3,3,1,分,1981CY00,9999CY00,,,社会･人口統計体系
7701,1203140001020010010,１次活動の平均時間（無業者）（男）,,3,2,1,分,1981CY00,9999CY00,,,社会･人口統計体系
7702,1203140001020010010,１次活動の平均時間（無業者）（男）,,3,3,1,分,1981CY00,9999CY00,,,社会･人口統計体系
7703,1203140002000010000,生活時間・第１次活動（女）,女 1次活動 生活時間,3,2,1,分,1996CY00,9999CY00,第１次活動=睡眠，食事など生理的に必要な活動の一人１日当たりの平均行動時間数,,社会生活基本調査
7704,1203140002000010000,生活時間・第１次活動（女）,女 1次活動 生活時間,3,3,1,分,1996CY00,9999CY00,第１次活動=睡眠，食事など生理的に必要な活動の一人１日当たりの平均行動時間数,,社会生活基本調査
7705,1203140002000110010,１次活動の平均時間（１５歳以上）（女）,,3,2,1,分,1976CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7706,1203140002000110010,１次活動の平均時間（１５歳以上）（女）,,3,3,1,分,1976CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7707,1203140002000110020,１次活動の平均時間（１５～２４歳）（女）,,3,2,1,分,1981CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7708,1203140002000110020,１次活動の平均時間（１５～２４歳）（女）,,3,3,1,分,1981CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7709,1203140002000110030,１次活動の平均時間（２５～３４歳）（女）,,3,2,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7710,1203140002000110030,１次活動の平均時間（２５～３４歳）（女）,,3,3,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7711,1203140002000110040,１次活動の平均時間（３５～４４歳）（女）,,3,2,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7712,1203140002000110040,１次活動の平均時間（３５～４４歳）（女）,,3,3,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7713,1203140002000110050,１次活動の平均時間（４５～５４歳）（女）,,3,2,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7714,1203140002000110050,１次活動の平均時間（４５～５４歳）（女）,,3,3,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7715,1203140002000110060,１次活動の平均時間（５５～６４歳）（女）,,3,2,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7716,1203140002000110060,１次活動の平均時間（５５～６４歳）（女）,,3,3,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7717,1203140002000110070,１次活動の平均時間（６５～７４歳）（女）,,3,2,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7718,1203140002000110070,１次活動の平均時間（６５～７４歳）（女）,,3,3,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7719,1203140002000110080,１次活動の平均時間（７５歳以上）（女）,,3,2,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7720,1203140002000110080,１次活動の平均時間（７５歳以上）（女）,,3,3,1,分,1991CY00,9999CY00,1次活動の平均時間（女）=睡眠，食事など生理的に必要な活動の女性一人１日当たりの平均行動時間数,,社会･人口統計体系
7721,1203140002010010010,１次活動の平均時間（有業者）（女）,,3,2,1,分,1981CY00,9999CY00,,,社会･人口統計体系
7722,1203140002010010010,１次活動の平均時間（有業者）（女）,,3,3,1,分,1981CY00,9999CY00,,,社会･人口統計体系
7723,1203140002020010010,１次活動の平均時間（無業者）（女）,,3,2,1,分,1981CY00,9999CY00,,,社会･人口統計体系
7724,1203140002020010010,１次活動の平均時間（無業者）（女）,,3,3,1,分,1981CY00,9999CY00,,,社会･人口統計体系
7725,1203140101000010000,睡眠の平均時間（男）,,3,2,1,分,1996CY00,9999CY00,,,社会･人口統計体系
7726,1203140101000010000,睡眠の平均時間（男）,,3,3,1,分,1996CY00,9999CY00,,,社会･人口統計体系
7727,1203140101000110010,睡眠の平均時間（１５歳以上）（男）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7728,1203140101000110010,睡眠の平均時間（１５歳以上）（男）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7729,1203140101010010010,睡眠の平均時間（有業者）（男）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7730,1203140101010010010,睡眠の平均時間（有業者）（男）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7731,1203140101020010010,睡眠の平均時間（無業者）（男）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7732,1203140101020010010,睡眠の平均時間（無業者）（男）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7733,1203140102000010000,睡眠の平均時間（女）,,3,2,1,分,1996CY00,9999CY00,,,社会･人口統計体系
7734,1203140102000010000,睡眠の平均時間（女）,,3,3,1,分,1996CY00,9999CY00,,,社会･人口統計体系
7735,1203140102000110010,睡眠の平均時間（１５歳以上）（女）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7736,1203140102000110010,睡眠の平均時間（１５歳以上）（女）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7737,1203140102010010010,睡眠の平均時間（有業者）（女）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7738,1203140102010010010,睡眠の平均時間（有業者）（女）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7739,1203140102020010010,睡眠の平均時間（無業者）（女）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7740,1203140102020010010,睡眠の平均時間（無業者）（女）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7741,1203140201000010000,身の回りの用事の平均時間（男）,,3,2,1,分,1996CY00,9999CY00,,,社会･人口統計体系
7742,1203140201000010000,身の回りの用事の平均時間（男）,,3,3,1,分,1996CY00,9999CY00,,,社会･人口統計体系
7743,1203140201000110010,身の回りの用事の平均時間（１５歳以上）（男）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7744,1203140201000110010,身の回りの用事の平均時間（１５歳以上）（男）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7745,1203140201010010010,身の回りの用事の平均時間（有業者）（男）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7746,1203140201010010010,身の回りの用事の平均時間（有業者）（男）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7747,1203140201020010010,身の回りの用事の平均時間（無業者）（男）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7748,1203140201020010010,身の回りの用事の平均時間（無業者）（男）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7749,1203140202000010000,身の回りの用事の平均時間（女）,,3,2,1,分,1996CY00,9999CY00,,,社会･人口統計体系
7750,1203140202000010000,身の回りの用事の平均時間（女）,,3,3,1,分,1996CY00,9999CY00,,,社会･人口統計体系
7751,1203140202000110010,身の回りの用事の平均時間（１５歳以上）（女）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7752,1203140202000110010,身の回りの用事の平均時間（１５歳以上）（女）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7753,1203140202010010010,身の回りの用事の平均時間（有業者）（女）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7754,1203140202010010010,身の回りの用事の平均時間（有業者）（女）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7755,1203140202020010010,身の回りの用事の平均時間（無業者）（女）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7756,1203140202020010010,身の回りの用事の平均時間（無業者）（女）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7757,1203140301000010000,食事の平均時間（男）,,3,2,1,分,1996CY00,9999CY00,,,社会･人口統計体系
7758,1203140301000010000,食事の平均時間（男）,,3,3,1,分,1996CY00,9999CY00,,,社会･人口統計体系
7759,1203140301000110010,食事の平均時間（１５歳以上）（男）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7760,1203140301000110010,食事の平均時間（１５歳以上）（男）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7761,1203140301010010010,食事の平均時間（有業者）（男）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7762,1203140301010010010,食事の平均時間（有業者）（男）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7763,1203140301020010010,食事の平均時間（無業者）（男）,,3,2,1,分,1986CY00,9999CY00,,,社会･人口統計体系
7764,1203140301020010010,食事の平均時間（無業者）（男）,,3,3,1,分,1986CY00,9999CY00,,,社会･人口統計体系
